"","Country Code","Year","Country","Region","IncomeGroup","Type","Silk","Cotton","Wheat","Rice","Barley","Maize","Other.Cereals","Coffee","Cocoa","Tea","Soft.Drinks","Alcohol","Milk","Juices","Population.Growth","Undernourishment","Overweight","Death","Income_Male","Income_Female","GDP.per.person","P.G.U.S","U.N.U.S","O.W.U.S","D.U.S","I.M.U.S","I.F.U.S","Gdp.P.U.S","sum.cloth","sum.cereal","sum.drinks","CVT"
"2232","AND",2016,"El Salvador","Europe & Central Asia","High income","Import",NA,NA,0,0.880097553174476,0.119902446825524,0,0,0.763405432407124,0.000338476039290372,0.000304413919084736,0.184187720251714,0.0427076011528901,0.000402677696358125,0.00865367853353854,-0.944016798404803,NA,NA,NA,NA,NA,NA,0.692801345694918,NA,NA,NA,92.5299987792969,94.8099975585938,111711.8046875,0,75036,65263113,0.999601401081119
"2233","HPC",1997,"Equatorial Guinea",NA,NA,"Export",NA,NA,NA,NA,NA,NA,NA,0.249561281980235,0,0,0.750438718019765,0,0,0,2.80852245906169,39.1166132423689,NA,NA,NA,NA,3768.70218069324,1.20396029701272,NA,NA,NA,90.4599990844727,93.2600021362305,84603.609375,0,0,10827,1
"2234","HPC",1997,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80852245906169,39.1166132423689,NA,NA,NA,NA,3768.70218069324,1.20396029701272,NA,NA,NA,90.4599990844727,93.2600021362305,84603.609375,0,0,0,NA
"2235","HPC",1998,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.77265848047203,38.3415032754833,NA,NA,NA,NA,3793.24097986807,1.16571452642589,NA,NA,NA,90.75,93.5699996948242,86654.7109375,0,404252,0,NA
"2236","HPC",1998,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77265848047203,38.3415032754833,NA,NA,NA,NA,3793.24097986807,1.16571452642589,NA,NA,NA,90.75,93.5699996948242,86654.7109375,0,0,0,NA
"2237","HPC",1999,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.78283996799831,37.4576893635704,NA,NA,NA,NA,3797.25960351608,1.14834004729055,NA,NA,NA,91.0800018310547,93.8000030517578,89092.90625,0,27748,0,NA
"2238","HPC",1999,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78283996799831,37.4576893635704,NA,NA,NA,NA,3797.25960351608,1.14834004729055,NA,NA,NA,91.0800018310547,93.8000030517578,89092.90625,0,0,0,NA
"2239","HPC",2001,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.86722773815656,35.7295061604386,NA,NA,NA,NA,3825.34265203314,0.989741382223669,NA,7,NA,91.4300003051758,93.7799987792969,92270.0234375,0,245975,0,NA
"2240","HPC",2001,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86722773815656,35.7295061604386,NA,NA,NA,NA,3825.34265203314,0.989741382223669,NA,7,NA,91.4300003051758,93.7799987792969,92270.0234375,0,0,0,NA
"2241","HPC",2002,"Equatorial Guinea",NA,NA,"Export",0,1,NA,NA,NA,NA,NA,0.0216820707564292,0,0,0,0.978317929243571,0,0,2.89787082278723,34.8677441524385,NA,NA,NA,NA,3879.73155017732,0.927797485710314,NA,8,NA,91.5,93.9499969482422,94486.265625,42410,0,143252,1
"2242","HPC",2002,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2.89787082278723,34.8677441524385,NA,NA,NA,NA,3879.73155017732,0.927797485710314,NA,8,NA,91.5,93.9499969482422,94486.265625,0,0,18392,1
"2243","HPC",2003,"Equatorial Guinea",NA,NA,"Export",NA,NA,NA,NA,NA,NA,NA,0.542336874051593,0,0,0,0,0.457663125948407,0,2.91258644365851,33.8968137893407,NA,NA,NA,NA,3930.49295100466,0.859481712840946,NA,NA,NA,91.1800003051758,93.870002746582,96908.375,0,0,6590,1
"2244","HPC",2003,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2.91258644365851,33.8968137893407,NA,NA,NA,NA,3930.49295100466,0.859481712840946,NA,NA,NA,91.1800003051758,93.870002746582,96908.375,0,0,36725,1
"2245","HPC",2004,"Equatorial Guinea",NA,NA,"Export",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2.90568544380196,32.7467250822558,NA,NA,NA,NA,4016.65442098745,0.925483968943482,NA,NA,NA,91.1399993896484,93.9100036621094,99377.6015625,0,0,6826,1
"2246","HPC",2004,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90568544380196,32.7467250822558,NA,NA,NA,NA,4016.65442098745,0.925483968943482,NA,NA,NA,91.1399993896484,93.9100036621094,99377.6015625,0,0,0,NA
"2247","HPC",2005,"Equatorial Guinea",NA,NA,"Export",0,1,NA,NA,NA,NA,NA,0.151591240875912,0,0.135172749391727,0.438121654501217,0.0347931873479319,0.215493917274939,0.0248272506082725,2.88498554928829,31.5917596037612,NA,64.7520260251889,NA,NA,4138.83679174805,0.921713167161207,NA,8.10000038146973,6.2,91.2099990844727,94.0599975585938,101026.1171875,14233,0,102750,0.52862718479552
"2248","HPC",2005,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88498554928829,31.5917596037612,NA,64.7520260251889,NA,NA,4138.83679174805,0.921713167161207,NA,8.10000038146973,6.2,91.2099990844727,94.0599975585938,101026.1171875,0,0,0,NA
"2249","HPC",2006,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,1,0,0,0,0.591575539703751,0,0,0.0500367017372156,0,0.0805650185390826,0.277822740019951,2.8609462836841,30.4126890294144,NA,NA,NA,NA,4259.49273942079,0.964253917136075,NA,NA,NA,91.3499984741211,94.0400009155273,101934.296875,0,2516,106262,1
"2250","HPC",2006,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8609462836841,30.4126890294144,NA,NA,NA,NA,4259.49273942079,0.964253917136075,NA,NA,NA,91.3499984741211,94.0400009155273,101934.296875,0,0,0,NA
"2251","HPC",2007,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,1,0,0,0,0.531811290466423,0,0.0444840809774369,0,0,0.0530812449835013,0.370623383572639,2.84318787355484,29.3933655738687,NA,NA,NA,NA,4414.26965536011,0.951055242772428,NA,NA,NA,91.5899963378906,94.1600036621094,102855.5078125,0,6980,112130,0.922810275456515
"2252","HPC",2007,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84318787355484,29.3933655738687,NA,NA,NA,NA,4414.26965536011,0.951055242772428,NA,NA,NA,91.5899963378906,94.1600036621094,102855.5078125,0,0,0,NA
"2253","HPC",2008,"Equatorial Guinea",NA,NA,"Export",NA,NA,NA,NA,NA,NA,NA,0.310455110211219,0,0.0372739404537297,0,0.345129078275275,0.237046155262068,0.0700957157977083,2.83306612748859,28.475799621193,NA,NA,NA,NA,4517.63372638626,0.945865287282592,NA,NA,NA,91.7200012207031,94.4300003051758,102690.25,0,0,86924,0.89280751670747
"2254","HPC",2008,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83306612748859,28.475799621193,NA,NA,NA,NA,4517.63372638626,0.945865287282592,NA,NA,NA,91.7200012207031,94.4300003051758,102690.25,0,0,0,NA
"2255","HPC",2009,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,0.956007435129326,0,0.0328274236778996,0.011165141192774,0.315100596351652,0,0.0213957195053591,0.0516860610399346,0.149857834628918,0.177021213369623,0.284938575104513,2.83321682774331,27.6039800383837,NA,NA,NA,NA,4574.84174903082,0.876651298802912,NA,7.80000019073486,NA,91.620002746582,94.3399963378906,103594.9453125,0,241018,148067,0.936416184971098
"2256","HPC",2009,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83321682774331,27.6039800383837,NA,NA,NA,NA,4574.84174903082,0.876651298802912,NA,7.80000019073486,NA,91.620002746582,94.3399963378906,103594.9453125,0,0,0,NA
"2257","HPC",2010,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,0.933639696733414,0,0,0.0663603032665859,0.206551072604504,0,0.0116262235932158,0.267677836304851,0.0167043442431262,0.27961216224744,0.217828361006864,2.83907573196774,26.6857900311294,NA,56.5703711566123,NA,NA,4681.78713249657,0.836421536252919,NA,NA,5.5,91.6600036621094,94.4000015258789,106689.953125,0,180831,269391,0.946712037430881
"2258","HPC",2010,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83907573196774,26.6857900311294,NA,56.5703711566123,NA,NA,4681.78713249657,0.836421536252919,NA,NA,5.5,91.6600036621094,94.4000015258789,106689.953125,0,0,0,NA
"2259","HPC",2011,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,0.99148119800002,0.00851880199998012,0,0,0.193883884521119,0,0,0.567150481162004,0,0.153263625850124,0.0857020084667537,2.84479233499046,25.8104933204258,NA,NA,NA,NA,4773.31508480925,0.745614384161178,NA,NA,NA,92.0100021362305,94.4800033569336,107455.859375,0,301803,377004,1
"2260","HPC",2011,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84479233499046,25.8104933204258,NA,NA,NA,NA,4773.31508480925,0.745614384161178,NA,NA,NA,92.0100021362305,94.4800033569336,107455.859375,0,0,0,NA
"2261","HPC",2012,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,1,0,0,0,0.449069573797672,0,0.0388677155129724,0.248960996562944,0.0118554602244174,0.140911975408724,0.110334278493271,2.84473072462148,25.0597555075666,NA,NA,NA,NA,4884.2067496543,0.746419895309982,NA,6,NA,92.2200012207031,94.379997253418,108103.1875,0,30311,272617,0.920342805593144
"2262","HPC",2012,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84473072462148,25.0597555075666,NA,NA,NA,NA,4884.2067496543,0.746419895309982,NA,6,NA,92.2200012207031,94.379997253418,108103.1875,0,0,0,NA
"2263","HPC",2013,"Equatorial Guinea",NA,NA,"Export",0,1,0,1,0,0,0,0.364209541755421,0,0.0198741056311104,0.234526052760937,0.0399393740783221,0.280934239991261,0.0605166857829483,2.83775841737062,24.5656463230121,NA,NA,NA,NA,4999.82987944805,0.700262300199542,NA,NA,NA,92.5,94.4000015258789,109330.1796875,252743,44355,292944,0.94825578811714
"2264","HPC",2013,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83775841737062,24.5656463230121,NA,NA,NA,NA,4999.82987944805,0.700262300199542,NA,NA,NA,92.5,94.4000015258789,109330.1796875,0,0,0,NA
"2265","HPC",2014,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,1,0,0,0,0.123582661294138,0,0.0173080453548386,0.488815539199079,0.134754820039859,0.190891936854497,0.044646997257588,2.82220669459421,24.2505752069129,NA,NA,NA,NA,5122.67146825515,0.743124260018542,NA,NA,NA,92.6100006103516,94.6100006103516,110099.6875,0,38175,528367,0.8771526826254
"2266","HPC",2014,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82220669459421,24.2505752069129,NA,NA,NA,NA,5122.67146825515,0.743124260018542,NA,NA,NA,92.6100006103516,94.6100006103516,110099.6875,0,0,0,NA
"2267","HPC",2015,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,0.623960360998053,0,0,0.376039639001947,0.0741107667330824,0,0.0352981329791159,0.508427422330455,0.253505276363368,0.0877997933731828,0.0408586082207955,2.80061869717436,23.945118831593,NA,52.6173760230223,NA,NA,5213.82937133795,0.729731987479115,NA,NA,5.4,92.5199966430664,94.7099990844727,111130.8359375,0,45208,542040,0.677374207473358
"2268","HPC",2015,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80061869717436,23.945118831593,NA,52.6173760230223,NA,NA,5213.82937133795,0.729731987479115,NA,NA,5.4,92.5199966430664,94.7099990844727,111130.8359375,0,0,0,NA
"2269","HPC",2016,"Equatorial Guinea",NA,NA,"Export",NA,NA,0,1,0,0,0,0.280340374109413,0,0.0198534780091136,0.681835804738048,0,0.0179703431434254,0,2.77719886659204,NA,NA,NA,NA,NA,5284.25386490168,0.692801345694918,NA,NA,NA,92.5299987792969,94.8099975585938,111711.8046875,0,36005,198605,0.933864475008386
"2270","HPC",2016,"Equatorial Guinea",NA,NA,"Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77719886659204,NA,NA,NA,NA,NA,5284.25386490168,0.692801345694918,NA,NA,NA,92.5299987792969,94.8099975585938,111711.8046875,0,0,0,NA
"2271","MHL",1996,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.753792039751831,NA,NA,NA,NA,NA,NA,1.16341161998189,NA,NA,NA,90.2399978637695,93.1399993896484,82911.4765625,0,6407199,0,NA
"2272","MHL",1996,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753792039751831,NA,NA,NA,NA,NA,NA,1.16341161998189,NA,NA,NA,90.2399978637695,93.1399993896484,82911.4765625,0,0,0,NA
"2273","MHL",1997,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.564540313815821,NA,NA,NA,NA,NA,NA,1.20396029701272,NA,NA,NA,90.4599990844727,93.2600021362305,84603.609375,0,3209306,0,NA
"2274","MHL",1997,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564540313815821,NA,NA,NA,NA,NA,NA,1.20396029701272,NA,NA,NA,90.4599990844727,93.2600021362305,84603.609375,0,0,0,NA
"2275","MHL",1998,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0.705466272388515,0,0,0,0.294533727611485,NA,NA,NA,NA,NA,NA,NA,0.449733909923104,NA,NA,NA,NA,NA,NA,1.16571452642589,NA,NA,NA,90.75,93.5699996948242,86654.7109375,0,14468635,0,NA
"2276","MHL",1998,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449733909923104,NA,NA,NA,NA,NA,NA,1.16571452642589,NA,NA,NA,90.75,93.5699996948242,86654.7109375,0,0,0,NA
"2277","MHL",2000,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0.83789874493592,0,0,0.00407978007763503,0.158021474986445,NA,NA,NA,NA,NA,NA,NA,0.153494916838631,NA,NA,NA,NA,NA,NA,1.11276899679534,NA,NA,6.1,91.3399963378906,93.6999969482422,91326.5625,0,10099564,0,NA
"2278","MHL",2000,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153494916838631,NA,NA,NA,NA,NA,NA,1.11276899679534,NA,NA,6.1,91.3399963378906,93.6999969482422,91326.5625,0,0,0,NA
"2279","MHL",2001,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0.711415791961043,0,0,0.0919647985898204,0.196619409449136,NA,NA,NA,NA,NA,NA,NA,0.0460025692880193,NA,NA,NA,NA,NA,NA,0.989741382223669,NA,7,NA,91.4300003051758,93.7799987792969,92270.0234375,0,11529879,0,NA
"2280","MHL",2001,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460025692880193,NA,NA,NA,NA,NA,NA,0.989741382223669,NA,7,NA,91.4300003051758,93.7799987792969,92270.0234375,0,0,0,NA
"2281","MHL",2002,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0.706896660342665,0,0,0.0049021736711889,0.288201165986146,NA,NA,NA,NA,NA,NA,NA,-0.0479198023373283,NA,NA,NA,NA,NA,NA,0.927797485710314,NA,8,NA,91.5,93.9499969482422,94486.265625,0,14920932,0,NA
"2282","MHL",2002,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0479198023373283,NA,NA,NA,NA,NA,NA,0.927797485710314,NA,8,NA,91.5,93.9499969482422,94486.265625,0,0,0,NA
"2283","MHL",2003,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0.862674865398295,0,0,0.000515097823866844,0.136810036777839,0,0,0,0,0,1,0,-0.08055699842972,NA,NA,NA,NA,NA,NA,0.859481712840946,NA,NA,NA,91.1800003051758,93.870002746582,96908.375,0,21914284,629244,NA
"2284","MHL",2003,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08055699842972,NA,NA,NA,NA,NA,NA,0.859481712840946,NA,NA,NA,91.1800003051758,93.870002746582,96908.375,0,0,0,NA
"2285","MHL",2004,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0.75243697149714,0,0,0,0.24756302850286,0,0,0,0,0,1,0,-0.0806219450522395,NA,NA,NA,NA,NA,NA,0.925483968943482,NA,NA,NA,91.1399993896484,93.9100036621094,99377.6015625,0,22713335,97961,NA
"2286","MHL",2004,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,-0.0806219450522395,NA,NA,NA,NA,NA,NA,0.925483968943482,NA,NA,NA,91.1399993896484,93.9100036621094,99377.6015625,0,0,11820,NA
"2287","MHL",2005,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0.503201084330569,0,0,0,0.496798915669431,NA,NA,NA,NA,NA,NA,NA,-0.0364931963446533,NA,NA,NA,NA,NA,NA,0.921713167161207,NA,8.10000038146973,6.2,91.2099990844727,94.0599975585938,101026.1171875,0,10306820,0,NA
"2288","MHL",2005,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,-0.0364931963446533,NA,NA,NA,NA,NA,NA,0.921713167161207,NA,8.10000038146973,6.2,91.2099990844727,94.0599975585938,101026.1171875,0,0,41940,NA
"2289","MHL",2006,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.0441742778447131,NA,NA,NA,NA,NA,NA,0.964253917136075,NA,NA,NA,91.3499984741211,94.0400009155273,101934.296875,0,4650647,0,NA
"2290","MHL",2006,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.0441742778447131,NA,NA,NA,NA,NA,NA,0.964253917136075,NA,NA,NA,91.3499984741211,94.0400009155273,101934.296875,0,0,13534,NA
"2291","MHL",2007,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.113227474554324,NA,NA,NA,NA,NA,NA,0.951055242772428,NA,NA,NA,91.5899963378906,94.1600036621094,102855.5078125,0,0,17370,NA
"2292","MHL",2007,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.113227474554324,NA,NA,NA,NA,NA,NA,0.951055242772428,NA,NA,NA,91.5899963378906,94.1600036621094,102855.5078125,0,0,10294,NA
"2293","MHL",2008,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.155239358472515,NA,NA,NA,NA,NA,NA,0.945865287282592,NA,NA,NA,91.7200012207031,94.4300003051758,102690.25,0,5671978,0,NA
"2294","MHL",2008,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.155239358472515,NA,NA,NA,NA,NA,NA,0.945865287282592,NA,NA,NA,91.7200012207031,94.4300003051758,102690.25,0,0,13302,NA
"2295","MHL",2009,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.195144411351163,NA,NA,NA,NA,NA,NA,0.876651298802912,NA,7.80000019073486,NA,91.620002746582,94.3399963378906,103594.9453125,0,3939842,0,NA
"2296","MHL",2009,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.195144411351163,NA,NA,NA,NA,NA,NA,0.876651298802912,NA,7.80000019073486,NA,91.620002746582,94.3399963378906,103594.9453125,0,0,8730,NA
"2297","MHL",2011,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222927298015873,NA,NA,NA,NA,NA,NA,0.745614384161178,NA,NA,NA,92.0100021362305,94.4800033569336,107455.859375,0,0,0,NA
"2298","MHL",2011,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.222927298015873,NA,NA,NA,NA,NA,NA,0.745614384161178,NA,NA,NA,92.0100021362305,94.4800033569336,107455.859375,0,0,16970,NA
"2299","MHL",2012,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230027191394767,NA,NA,NA,NA,NA,NA,0.746419895309982,NA,6,NA,92.2200012207031,94.379997253418,108103.1875,0,0,0,NA
"2300","MHL",2012,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.230027191394767,NA,NA,NA,NA,NA,NA,0.746419895309982,NA,6,NA,92.2200012207031,94.379997253418,108103.1875,0,0,99719,NA
"2301","MHL",2013,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246548448360723,NA,NA,NA,NA,NA,NA,0.700262300199542,NA,NA,NA,92.5,94.4000015258789,109330.1796875,0,0,0,NA
"2302","MHL",2013,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.246548448360723,NA,NA,NA,NA,NA,NA,0.700262300199542,NA,NA,NA,92.5,94.4000015258789,109330.1796875,0,0,44078,NA
"2303","MHL",2014,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198692480048187,NA,NA,NA,NA,NA,NA,0.743124260018542,NA,NA,NA,92.6100006103516,94.6100006103516,110099.6875,0,0,0,NA
"2304","MHL",2014,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.198692480048187,NA,NA,NA,NA,NA,NA,0.743124260018542,NA,NA,NA,92.6100006103516,94.6100006103516,110099.6875,0,0,29468,NA
"2305","MHL",2015,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181316863031463,NA,NA,NA,NA,NA,NA,0.729731987479115,NA,NA,5.4,92.5199966430664,94.7099990844727,111130.8359375,0,0,0,NA
"2306","MHL",2015,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.181316863031463,NA,NA,NA,NA,NA,NA,0.729731987479115,NA,NA,5.4,92.5199966430664,94.7099990844727,111130.8359375,0,0,29468,NA
"2307","MHL",2016,"Eritrea","East Asia & Pacific","Upper middle income","Export",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135772225269592,NA,NA,NA,NA,NA,NA,0.692801345694918,NA,NA,NA,92.5299987792969,94.8099975585938,111711.8046875,0,0,0,NA
"2308","MHL",2016,"Eritrea","East Asia & Pacific","Upper middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0.135772225269592,NA,NA,NA,NA,NA,NA,0.692801345694918,NA,NA,NA,92.5299987792969,94.8099975585938,111711.8046875,0,0,29468,NA
"2309","COG",1996,"Estonia","Sub-Saharan Africa","Lower middle income","Export",0,1,0,0.880420709620168,0,0,0.119579290379832,0.0961128621511206,0,0,0.0603587338142781,0.843528404034601,0,0,2.81668084155794,45.4,NA,NA,NA,NA,14086.537109375,1.16341161998189,NA,NA,NA,90.2399978637695,93.1399993896484,82911.4765625,1068114,68741,779854,1
"2310","COG",1996,"Estonia","Sub-Saharan Africa","Lower middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2.81668084155794,45.4,NA,NA,NA,NA,14086.537109375,1.16341161998189,NA,NA,NA,90.2399978637695,93.1399993896484,82911.4765625,0,0,281776,NA
"2311","COG",1997,"Estonia","Sub-Saharan Africa","Lower middle income","Export",0,1,0,0.0699596537271338,0,0.873163852873203,0.0568764933996631,0.00971430377709832,0,0,0.00384060553116164,0.950218683188119,0,0.0362264075036208,2.85032610628133,45,NA,NA,NA,NA,13508.3896484375,1.20396029701272,NA,NA,NA,90.4599990844727,93.2600021362305,84603.609375,36703,127645,695984,1
"2312","COG",1997,"Estonia","Sub-Saharan Africa","Lower middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.662296484086125,0.337703515913875,0,2.85032610628133,45,NA,NA,NA,NA,13508.3896484375,1.20396029701272,NA,NA,NA,90.4599990844727,93.2600021362305,84603.609375,0,0,423247,NA
"2313","COG",1998,"Estonia","Sub-Saharan Africa","Lower middle income","Export",NA,NA,NA,NA,NA,NA,NA,0,0,0,0.00940641098180675,0.962156633744004,0.00351850035010288,0.0249184549240861,2.86108690007847,43.2,NA,NA,NA,NA,13522.693359375,1.16571452642589,NA,NA,NA,90.75,93.5699996948242,86654.7109375,0,0,744067,NA
"2314","COG",1998,"Estonia","Sub-Saharan Africa","Lower middle income","Import",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.297948583922905,0.702051416077095,0,2.86108690007847,43.2,NA,NA,NA,NA,13522.693359375,1.16571452642589,NA,NA,NA,90.75,93.5699996948242,86654.7109375,0,0,543332,NA
"2315","COG",1999,"Estonia","Sub-Saharan Africa","Lower middle income","Export",0,1,0.999473994288134,0.000387335419994008,0,0.000138670291871855,0,0,0.680993737115274,0,0.00405467313999028,0.314951589744736,0,0,2.84235415212973,39.9,NA,NA,NA,NA,13083.5068359375,1.14834004729055,NA,NA,NA,91.0800018310547,93.8000030517578,89092.90625,56968,32292425,715964,NA
